row_id,microbusiness_density
19119_2023-02-01,3.6153929331225507
19121_2023-02-01,3.941518851323319
19123_2023-02-01,1.8702460768064486
19125_2023-02-01,2.6703678280448986
19127_2023-02-01,2.2662066261245544
19129_2023-02-01,2.7162455286452745
19131_2023-02-01,1.7062863558088517
19133_2023-02-01,1.5000461520443875
19135_2023-02-01,1.2491086499367474
19137_2023-02-01,2.4219021404742205
19139_2023-02-01,3.7865687531073466
19141_2023-02-01,2.356818869794261
19143_2023-02-01,1.6612978121681174
19145_2023-02-01,1.7230033613179854
19147_2023-02-01,1.809387929961893
19149_2023-02-01,3.0625835621272284
19151_2023-02-01,3.0625835621272284
19153_2023-02-01,5.970487434076006
19155_2023-02-01,2.759683396975516
19157_2023-02-01,2.759683396975516
19159_2023-02-01,0.6855625321819087
19161_2023-02-01,2.2003312967402384
19163_2023-02-01,4.830522429420805
19165_2023-02-01,2.902310276627671
19167_2023-02-01,3.685842821076724
19169_2023-02-01,4.586088865078956
19171_2023-02-01,1.363668330743792
19173_2023-02-01,2.4603657103659944
19175_2023-02-01,1.536875198175065
19177_2023-02-01,2.131744560231096
19179_2023-02-01,1.4098706103622112
19181_2023-02-01,4.5387489404101835
19183_2023-02-01,3.9121540802376567
19185_2023-02-01,1.4817601092311128
19187_2023-02-01,2.7782631759939487
19189_2023-02-01,4.657927416144212
19191_2023-02-01,4.782561734552222
19193_2023-02-01,2.717701682999563
19195_2023-02-01,2.8831285781209472
19197_2023-02-01,1.178939373746798
20001_2023-02-01,1.2942176498232318
20003_2023-02-01,1.809387929961893
20005_2023-02-01,1.7760727656621844
20007_2023-02-01,2.5721193859249154
20009_2023-02-01,1.9683906525809154
20011_2023-02-01,4.659389756299431
20013_2023-02-01,1.6688204836218803
20015_2023-02-01,4.135801957790932
20017_2023-02-01,3.915834086472966
20019_2023-02-01,4.135801957790932
20021_2023-02-01,1.7091582951407926
20023_2023-02-01,2.704141038803645
20025_2023-02-01,2.055880897692322
20027_2023-02-01,2.09414278256001
20029_2023-02-01,1.7388385244652151
20031_2023-02-01,2.391533504414285
20033_2023-02-01,1.4084842203323549
20035_2023-02-01,2.026750840937103
20037_2023-02-01,2.7026848844493565
20039_2023-02-01,1.1320031555197296
20041_2023-02-01,1.9140587346469093
20043_2023-02-01,1.6612978121681174
20045_2023-02-01,5.469505827382478
20047_2023-02-01,1.18053175094409
20049_2023-02-01,3.6153929331225507
20051_2023-02-01,3.6153929331225507
20053_2023-02-01,1.340196387659195
20055_2023-02-01,1.821245391056787
20057_2023-02-01,1.52107353652653
20059_2023-02-01,2.9788783600329296
20061_2023-02-01,2.2581336480175924
20063_2023-02-01,2.026750840937103
20065_2023-02-01,5.092476914528051
20067_2023-02-01,0.8619936901579414
20069_2023-02-01,1.5872180459214502
20071_2023-02-01,1.0883365140264103
20073_2023-02-01,1.9006276936960314
20075_2023-02-01,1.864113370679897
20077_2023-02-01,4.709700124952233
20079_2023-02-01,3.404560033881072
20081_2023-02-01,1.07057063908719
20083_2023-02-01,1.1131712576628146
20085_2023-02-01,2.2703310595465798
20087_2023-02-01,2.2703310595465798
20089_2023-02-01,1.5265765220873104
20091_2023-02-01,27.32777977664344
20093_2023-02-01,1.6198687344330065
20095_2023-02-01,1.8415502268460597
20097_2023-02-01,2.477670580260926
20099_2023-02-01,2.09414278256001
20101_2023-02-01,2.2593251614451293
20103_2023-02-01,2.6177978711113727
20105_2023-02-01,1.5265765220873104
20107_2023-02-01,2.9262974529556396
20109_2023-02-01,1.7062863558088517
20111_2023-02-01,2.735130475227428
20113_2023-02-01,4.520132972307665
20115_2023-02-01,2.5721193859249154
20117_2023-02-01,3.28815218276102
20119_2023-02-01,1.6688204836218803
20121_2023-02-01,3.5557817370098603
20123_2023-02-01,3.7842317739554487
20125_2023-02-01,2.325490400625722
20127_2023-02-01,3.4530950694052094
20129_2023-02-01,2.7038763978768934
20131_2023-02-01,2.6177978711113727
20133_2023-02-01,2.5733108993524523
20135_2023-02-01,0.8396660249252628
20137_2023-02-01,1.720864995611492
20139_2023-02-01,2.368759582523607
20141_2023-02-01,2.390332367523635
20143_2023-02-01,2.1421949888050085
20145_2023-02-01,1.2191612581814897
20147_2023-02-01,2.4603657103659944
20149_2023-02-01,6.461392616899815
20151_2023-02-01,2.0110678426609563
20153_2023-02-01,1.1069371452595997
20155_2023-02-01,2.6691763146173617
20157_2023-02-01,4.072074507798485
20159_2023-02-01,2.93403174741509
20161_2023-02-01,5.489065343551935
20163_2023-02-01,1.148011768348014
20165_2023-02-01,1.2744871009396908
20167_2023-02-01,1.8889239508907179
20169_2023-02-01,3.230407478142342
20171_2023-02-01,2.389892516771581
20173_2023-02-01,4.709700124952233
20175_2023-02-01,0.7670413747875687
20177_2023-02-01,4.5387489404101835
20179_2023-02-01,1.6180789273776996
20181_2023-02-01,2.941491548824284
20183_2023-02-01,1.7449313671897668
20185_2023-02-01,2.389892516771581
20187_2023-02-01,1.5444090034006959
20189_2023-02-01,1.1767468580916327
20191_2023-02-01,2.616606357683836
20193_2023-02-01,2.5721193859249154
20195_2023-02-01,0.8990556363174605
20197_2023-02-01,2.0054629314109227
20199_2023-02-01,2.1412577599891653
20201_2023-02-01,2.1400566230985154
20203_2023-02-01,1.9039575728300617
20205_2023-02-01,1.6979411852062367
20207_2023-02-01,1.2942176498232318
20209_2023-02-01,4.313625582244726
21001_2023-02-01,2.1421949888050085
21003_2023-02-01,1.395577978115852
21005_2023-02-01,3.6153929331225507
21007_2023-02-01,1.038683115992362
21009_2023-02-01,1.89544185701228
21011_2023-02-01,1.1572027556022608
21013_2023-02-01,1.1554537379919354
21015_2023-02-01,6.054440584775898
21017_2023-02-01,2.704141038803645
21019_2023-02-01,3.2180517919090836
21021_2023-02-01,2.6703678280448986
21023_2023-02-01,1.6000396749166355
21025_2023-02-01,0.8844660042782178
21027_2023-02-01,2.5721193859249154
21029_2023-02-01,2.368759582523607
21031_2023-02-01,1.2510710427384062
21033_2023-02-01,1.340196387659195
21035_2023-02-01,4.520132972307665
21037_2023-02-01,4.5387489404101835
21039_2023-02-01,4.036656731109441
21041_2023-02-01,1.0030631324259407
21043_2023-02-01,0.7461523452795463
21045_2023-02-01,2.2571964192017493
21047_2023-02-01,1.9607176911302602
21049_2023-02-01,3.781146590649975
21051_2023-02-01,0.5983944073083901
21053_2023-02-01,0.636502988662938
21055_2023-02-01,1.1550643898957675
21057_2023-02-01,1.5600851585805104
21059_2023-02-01,3.5780476078604244
21061_2023-02-01,0.636502988662938
21063_2023-02-01,0.5551785341179721
21065_2023-02-01,1.4695412967671877
21067_2023-02-01,7.253231598181656
21069_2023-02-01,0.8655773343806645
21071_2023-02-01,1.0402808950915052
21073_2023-02-01,4.460247761148027
21075_2023-02-01,1.3001198782632213
21077_2023-02-01,1.18053175094409
21079_2023-02-01,3.4135795548421117
21081_2023-02-01,2.115087145239371
21083_2023-02-01,3.337015380424933
21085_2023-02-01,1.8189432926997435
21087_2023-02-01,1.1160474997650345
21089_2023-02-01,1.3849444846661274
21091_2023-02-01,1.2942176498232318
21093_2023-02-01,3.313718336484695
21095_2023-02-01,0.793803098726162
21097_2023-02-01,1.511718477349506
21099_2023-02-01,1.3934396124093587
21101_2023-02-01,1.7401055630177777
21103_2023-02-01,2.5721193859249154
21105_2023-02-01,0.7601755199607501
21107_2023-02-01,1.7603779006651123
21109_2023-02-01,0.6882555667939873
21111_2023-02-01,7.084613972496044
21113_2023-02-01,4.709700124952233
21115_2023-02-01,0.9271390355031238
21117_2023-02-01,5.978991530136172
21119_2023-02-01,0.45726273398848155
21121_2023-02-01,0.5939606276278948
21123_2023-02-01,1.2848224041450484
21125_2023-02-01,1.5987267132895475
21127_2023-02-01,1.1121601164482158
21129_2023-02-01,0.7451968450834209
21131_2023-02-01,0.5966453896980646
21133_2023-02-01,0.8359488583261947
21135_2023-02-01,1.2043467147378286
21137_2023-02-01,1.5405216200838772
21139_2023-02-01,1.9006276936960314
21141_2023-02-01,1.7293814801720184
21143_2023-02-01,1.7062863558088517
21145_2023-02-01,5.079664881481633
21147_2023-02-01,0.42484289779153994
21149_2023-02-01,1.1783933852375967
21151_2023-02-01,3.4033685204535353
21153_2023-02-01,0.5551785341179721
21155_2023-02-01,1.4695412967671877
21157_2023-02-01,2.9788783600329296
21159_2023-02-01,0.8396660249252628
21161_2023-02-01,1.7603779006651123
21163_2023-02-01,3.126875326794931
21165_2023-02-01,1.3341909368683484
21167_2023-02-01,3.1581159964264884
21169_2023-02-01,1.0636181213807492
21171_2023-02-01,1.1160474997650345
21173_2023-02-01,2.390332367523635
21175_2023-02-01,0.6347539710526124
21177_2023-02-01,1.4063458546258616
21179_2023-02-01,2.866742968824766
21181_2023-02-01,1.5790305921464174
21183_2023-02-01,1.2532094084448995
21185_2023-02-01,6.331876869555577
21187_2023-02-01,0.3837682747031256
21189_2023-02-01,0.24153717355016213
21191_2023-02-01,3.2663926736886997
21193_2023-02-01,0.9291811837926601
21195_2023-02-01,1.2170228924749964
21197_2023-02-01,1.7367001587587219
21199_2023-02-01,3.230407478142342
21201_2023-02-01,0.7469458626937464
21203_2023-02-01,0.8396660249252628
21205_2023-02-01,3.4519035559776725
21207_2023-02-01,2.1059749283257987
21209_2023-02-01,3.5545902235823235
21211_2023-02-01,4.128342156381739
21213_2023-02-01,2.00421970135421
21215_2023-02-01,73.62820624096722
21217_2023-02-01,1.7944418977850758
21219_2023-02-01,1.3581409913944162
21221_2023-02-01,1.6512393482066445
21223_2023-02-01,1.821245391056787
21225_2023-02-01,1.1320031555197296
21227_2023-02-01,4.313625582244726
21229_2023-02-01,1.692158693624367
21231_2023-02-01,0.9943832219432867
21233_2023-02-01,0.9396891203026666
21235_2023-02-01,0.5534295165076466
21237_2023-02-01,1.7958053008375543
21239_2023-02-01,5.2620799397465605
22001_2023-02-01,1.3779386900398045
22003_2023-02-01,0.6689099637329307
22005_2023-02-01,4.313625582244726
22007_2023-02-01,0.9309302014029857
22009_2023-02-01,1.6101632868934472
22011_2023-02-01,2.2559952823110994
22013_2023-02-01,1.2920792841167386
22015_2023-02-01,3.313718336484695
22017_2023-02-01,5.2599342765508945
22019_2023-02-01,8.813117678562914
22021_2023-02-01,2.5039928870721035
22023_2023-02-01,0.31314996539606055
22025_2023-02-01,1.3462360428282634
22027_2023-02-01,1.0347957326755433
22029_2023-02-01,1.674155458161537
22031_2023-02-01,1.8306403705587915
22033_2023-02-01,6.107602161940486
22035_2023-02-01,0.5084905811883584
22037_2023-02-01,1.6039630752316882
22039_2023-02-01,0.9318007711423265
22041_2023-02-01,1.674155458161537
22043_2023-02-01,1.4669308229076288
22045_2023-02-01,2.3218659244165565
22047_2023-02-01,1.5138568430559993
22049_2023-02-01,1.1160474997650345
22051_2023-02-01,5.216150789271042
22053_2023-02-01,1.3176405769854913
22055_2023-02-01,6.461392616899815
22057_2023-02-01,1.3833335909069435
22059_2023-02-01,0.5610644915460226
22061_2023-02-01,2.971849512098879
22063_2023-02-01,3.3983854589734674
22065_2023-02-01,0.793803098726162
22067_2023-02-01,1.0915870252118953
22069_2023-02-01,1.9607176911302602
22071_2023-02-01,7.176080398003101
22073_2023-02-01,3.6153929331225507
22075_2023-02-01,3.487207100886989
22077_2023-02-01,1.095305149217162
22079_2023-02-01,3.0053741595649734
22081_2023-02-01,1.1320031555197296
22083_2023-02-01,1.2532094084448995
22085_2023-02-01,1.1320031555197296
22087_2023-02-01,2.9788783600329296
22089_2023-02-01,3.7075011186504407
22091_2023-02-01,0.7601755199607501
22093_2023-02-01,1.3828061189596341
22095_2023-02-01,2.866742968824766
22097_2023-02-01,1.966252286874422
22099_2023-02-01,2.2581336480175924
22101_2023-02-01,1.8318318839863286
22103_2023-02-01,7.39784609283247
22105_2023-02-01,3.9152392635431306
22107_2023-02-01,2.903501790055208
22109_2023-02-01,2.3820190308133427
22111_2023-02-01,1.3849444846661274
22113_2023-02-01,1.821245391056787
22115_2023-02-01,1.6612978121681174
22117_2023-02-01,1.4601915411909316
22119_2023-02-01,1.7817341470347494
22121_2023-02-01,2.4219021404742205
22123_2023-02-01,0.7469458626937464
22125_2023-02-01,2.02461247523061
22127_2023-02-01,0.7601755199607501
23001_2023-02-01,3.905624637538045
23003_2023-02-01,3.3632723563935283
23005_2023-02-01,7.494419411791565
23007_2023-02-01,3.7594606579539662
23009_2023-02-01,5.600163903324303
23011_2023-02-01,4.384953338175909
23013_2023-02-01,7.305889058601116
23015_2023-02-01,5.258471936395676
23017_2023-02-01,7.494419411791565
23019_2023-02-01,4.384953338175909
23021_2023-02-01,3.6165844465500876
23023_2023-02-01,5.469505827382478
23025_2023-02-01,2.9426830622518207
23027_2023-02-01,6.0812510219466285
23029_2023-02-01,3.487207100886989
23031_2023-02-01,7.551514195143998
24001_2023-02-01,1.5360342288434117
24003_2023-02-01,6.888216945657142
24005_2023-02-01,6.64615269555405
24009_2023-02-01,5.680161633662315
24011_2023-02-01,2.9952639693291108
24013_2023-02-01,76.72962796357231
24015_2023-02-01,4.093584920150677
24017_2023-02-01,6.516870665735811
24019_2023-02-01,3.137541851582047
24021_2023-02-01,6.888216945657142
24023_2023-02-01,4.5855777332174545
24025_2023-02-01,5.469505827382478
24027_2023-02-01,81.52679829896637
24029_2023-02-01,4.684094809424539
24031_2023-02-01,18.744811662630827
24033_2023-02-01,6.927633916861276
24035_2023-02-01,6.901212973733091
24037_2023-02-01,3.6137774953012203
24039_2023-02-01,0.8739012730264937
24041_2023-02-01,7.494419411791565
24043_2023-02-01,4.043865229924187
24045_2023-02-01,3.722695214519085
24047_2023-02-01,81.6249203739174
24510_2023-02-01,7.5075524879963575
25001_2023-02-01,25.536889398582268
25003_2023-02-01,6.393366375008206
25005_2023-02-01,3.658757088647169
25007_2023-02-01,17.062937199649987
25009_2023-02-01,7.080388217625288
25011_2023-02-01,5.811545937490878
25013_2023-02-01,3.1631354542758734
25015_2023-02-01,6.054440584775898
25017_2023-02-01,7.293108768412824
25019_2023-02-01,18.214566555076605
25021_2023-02-01,11.089119869920214
25023_2023-02-01,6.448464649581992
25025_2023-02-01,5.975259339491052
25027_2023-02-01,5.003627431326639
26001_2023-02-01,1.3225937076553778
26003_2023-02-01,3.722695214519085
26005_2023-02-01,3.286960669333483
26007_2023-02-01,2.237811076950504
26009_2023-02-01,5.214688449115823
26011_2023-02-01,1.7310801349150395
26013_2023-02-01,1.2744871009396908
26015_2023-02-01,2.6330848616373106
26017_2023-02-01,2.5721193859249154
26019_2023-02-01,4.586088865078956
26021_2023-02-01,4.657927416144212
26023_2023-02-01,2.6342763750648475
26025_2023-02-01,2.8831285781209472
26027_2023-02-01,2.1857934761044753
26029_2023-02-01,5.970487434076006
26031_2023-02-01,1.9513462341573051
26033_2023-02-01,1.363668330743792
26035_2023-02-01,1.7805980736518374
26037_2023-02-01,3.9414243269866396
26039_2023-02-01,1.864113370679897
26041_2023-02-01,2.5733108993524523
26043_2023-02-01,2.717701682999563
26045_2023-02-01,4.460247761148027
26047_2023-02-01,7.084613972496044
26049_2023-02-01,4.43516835888551
26051_2023-02-01,1.0098992782019225
26053_2023-02-01,2.31738523434855
26055_2023-02-01,7.293108768412824
26057_2023-02-01,1.1069371452595997
26059_2023-02-01,2.0110678426609563
26061_2023-02-01,4.052998366978079
26063_2023-02-01,2.980334514387218
26065_2023-02-01,5.662030270395925
26067_2023-02-01,3.2467930874385234
26069_2023-02-01,2.6342763750648475
26071_2023-02-01,0.8736270144934358
26073_2023-02-01,2.735130475227428
26075_2023-02-01,3.126875326794931
26077_2023-02-01,5.0811272216368515
26079_2023-02-01,2.717701682999563
26081_2023-02-01,8.869348083490811
26083_2023-02-01,1.4588765985834886
26085_2023-02-01,1.1839155412782918
26087_2023-02-01,3.3522094762935772
26089_2023-02-01,6.096745483691997
26091_2023-02-01,4.5387489404101835
26093_2023-02-01,5.952356070809616
26095_2023-02-01,3.0381681534894014
26097_2023-02-01,4.5387489404101835
26099_2023-02-01,5.214688449115823
26101_2023-02-01,3.313966112846427
26103_2023-02-01,5.489065343551935
26105_2023-02-01,5.3182396191439105
26107_2023-02-01,2.717701682999563
26109_2023-02-01,2.5733108993524523
26111_2023-02-01,4.313625582244726
26113_2023-02-01,2.1466649675492895
26115_2023-02-01,3.0217597688611546
26117_2023-02-01,2.024552428523783
26119_2023-02-01,2.7519491025160656
26121_2023-02-01,3.024175194511407
26123_2023-02-01,2.967079465142825
26125_2023-02-01,18.54350773128008
26127_2023-02-01,2.836493776834828
26129_2023-02-01,1.3530093663642802
26131_2023-02-01,0.9872029002720115
26133_2023-02-01,2.1812005238582834
26135_2023-02-01,2.1812005238582834
26137_2023-02-01,4.5387489404101835
26139_2023-02-01,5.71670598495034
26141_2023-02-01,1.2744871009396908
26143_2023-02-01,6.096745483691997
26145_2023-02-01,3.2456015740109865
26147_2023-02-01,3.883655715197066
26149_2023-02-01,2.759683396975516
26151_2023-02-01,2.221158644716708
26153_2023-02-01,2.054889076410197
26155_2023-02-01,2.736321988654965
26157_2023-02-01,2.116278658666908
26159_2023-02-01,3.4530950694052094
26161_2023-02-01,7.610494353923482
26163_2023-02-01,5.970487434076006
26165_2023-02-01,3.5944332171566056
27001_2023-02-01,2.213054004092995
27003_2023-02-01,5.079664881481633
27005_2023-02-01,3.0789691714234095
27007_2023-02-01,3.2675841871162365
27009_2023-02-01,4.313625582244726
27011_2023-02-01,1.7040038732714113
27013_2023-02-01,4.520132972307665
27015_2023-02-01,3.4135795548421117
27017_2023-02-01,5.079664881481633
27019_2023-02-01,7.535906210728026
27021_2023-02-01,2.9426830622518207
27023_2023-02-01,1.550150080989423
27025_2023-02-01,5.970487434076006
27027_2023-02-01,3.796340686518619
27029_2023-02-01,1.363668330743792
27031_2023-02-01,7.494419411791565
27033_2023-02-01,1.241050864706655
27035_2023-02-01,9.947162622938162
27037_2023-02-01,7.535906210728026
27039_2023-02-01,2.5407386266601377
27041_2023-02-01,5.622640643845519
27043_2023-02-01,1.902787203638142
27045_2023-02-01,2.705332552231182
27047_2023-02-01,2.5733108993524523
27049_2023-02-01,3.7086926320779776
27051_2023-02-01,2.217818371137882
27053_2023-02-01,8.635293956949704
27055_2023-02-01,2.798556523819257
27057_2023-02-01,2.015599629667319
27059_2023-02-01,3.487207100886989
27061_2023-02-01,2.9800698734604665
27063_2023-02-01,1.9039575728300617
27065_2023-02-01,1.822436904484324
27067_2023-02-01,3.3630077154667766
27069_2023-02-01,2.2605262983357792
27071_2023-02-01,2.2024600389836184
27073_2023-02-01,1.4098706103622112
27075_2023-02-01,4.5387489404101835
27077_2023-02-01,5.970487434076006
27079_2023-02-01,1.3475570731502218
27081_2023-02-01,1.178939373746798
27083_2023-02-01,4.135801957790932
27085_2023-02-01,3.885549385075003
27087_2023-02-01,1.8621845887632023
27089_2023-02-01,1.473029155009092
27091_2023-02-01,3.3151744908389835
27093_2023-02-01,3.2511985778200554
27095_2023-02-01,4.036310904178313
27097_2023-02-01,2.5733108993524523
27099_2023-02-01,1.8714375902339857
27101_2023-02-01,1.5000461520443875
27103_2023-02-01,3.3983854589734674
27105_2023-02-01,1.5138568430559993
27107_2023-02-01,2.527886883424711
27109_2023-02-01,4.709700124952233
27111_2023-02-01,4.5387489404101835
27113_2023-02-01,1.4628893921673882
27115_2023-02-01,2.4603657103659944
27117_2023-02-01,2.4219021404742205
27119_2023-02-01,2.182604884515105
27121_2023-02-01,4.072169032135164
27123_2023-02-01,6.096745483691997
27125_2023-02-01,1.1137532638125138
27127_2023-02-01,2.391533504414285
27129_2023-02-01,2.4219021404742205
27131_2023-02-01,3.470821491590808
27133_2023-02-01,1.9695821660084525
27135_2023-02-01,3.5255043266104225
27137_2023-02-01,4.782561734552222
27139_2023-02-01,6.461392616899815
27141_2023-02-01,7.405481794837478
27143_2023-02-01,1.2181150037331037
27145_2023-02-01,3.684651307649187
27147_2023-02-01,3.8509042117261836
27149_2023-02-01,3.313718336484695
27151_2023-02-01,1.4940565394912344
27153_2023-02-01,1.9140587346469093
27155_2023-02-01,2.1812005238582834
27157_2023-02-01,2.7957851731027876
27159_2023-02-01,2.9800698734604665
27161_2023-02-01,4.128342156381739
27163_2023-02-01,6.870781136599502
27165_2023-02-01,1.5360342288434117
27167_2023-02-01,3.31277459941889
27169_2023-02-01,4.079534309207678
27171_2023-02-01,6.461392616899815
27173_2023-02-01,1.550150080989423
28001_2023-02-01,1.588813146405776
28003_2023-02-01,3.9175762426950285
28005_2023-02-01,0.7601755199607501
28007_2023-02-01,0.9626596499544857
28009_2023-02-01,1.7975543184478797
28011_2023-02-01,1.674155458161537
28013_2023-02-01,0.9609106323441603
28015_2023-02-01,1.4274382579046445
28017_2023-02-01,1.2903302665064131
28019_2023-02-01,1.674155458161537
28021_2023-02-01,0.6347539710526124
28023_2023-02-01,1.5600851585805104
28025_2023-02-01,1.4045968370155362
28027_2023-02-01,1.674155458161537
28029_2023-02-01,1.2191612581814897
28031_2023-02-01,1.4601915411909316
28033_2023-02-01,4.4127003552534205
28035_2023-02-01,3.0777776579958727
28037_2023-02-01,1.211459356342874
28039_2023-02-01,1.211459356342874
28041_2023-02-01,0.5551785341179721
28043_2023-02-01,1.8055005466450742
28045_2023-02-01,2.5721193859249154
28047_2023-02-01,4.036310904178313
28049_2023-02-01,3.883404412602616
28051_2023-02-01,1.2798162678059868
28053_2023-02-01,0.99652158764978
28055_2023-02-01,0.4707536937744365
28057_2023-02-01,1.1133459108744685
28059_2023-02-01,2.7026848844493565
28061_2023-02-01,1.1170630774735366
28063_2023-02-01,1.5138568430559993
28065_2023-02-01,0.9396891203026666
28067_2023-02-01,1.6882831203460216
28069_2023-02-01,0.5534295165076466
28071_2023-02-01,26.803666995507484
28073_2023-02-01,4.570216100391813
28075_2023-02-01,2.0315301014456235
28077_2023-02-01,0.7288203490102092
28079_2023-02-01,0.6855625321819087
28081_2023-02-01,4.348568076112467
28083_2023-02-01,0.9318007711423265
28085_2023-02-01,1.2093209906363807
28087_2023-02-01,2.391533504414285
28089_2023-02-01,7.379299480513028
28091_2023-02-01,1.4069485638021983
28093_2023-02-01,1.0765457258084528
28095_2023-02-01,0.6200170878253985
28097_2023-02-01,1.3916905947990332
28099_2023-02-01,1.3810571013493087
28101_2023-02-01,1.6882831203460216
28103_2023-02-01,1.7293814801720184
28105_2023-02-01,3.02298368108387
28107_2023-02-01,2.130543423340446
28109_2023-02-01,2.479677106531096
28111_2023-02-01,0.7601755199607501
28113_2023-02-01,2.1790621581517904
28115_2023-02-01,1.1550643898957675
28117_2023-02-01,1.2903302665064131
28119_2023-02-01,0.7348193734596594
28121_2023-02-01,4.313625582244726
28123_2023-02-01,0.8396660249252628
28125_2023-02-01,1.407732244655718
28127_2023-02-01,1.5244381563808171
28129_2023-02-01,0.7920540811158364
28131_2023-02-01,1.9607176911302602
28133_2023-02-01,0.8711699623341289
28135_2023-02-01,0.6347539710526124
28137_2023-02-01,1.6882831203460216
28139_2023-02-01,1.6084142692831218
28141_2023-02-01,1.0347957326755433
28143_2023-02-01,0.9609106323441603
28145_2023-02-01,2.3725389358728037
28147_2023-02-01,1.8285020048522982
28149_2023-02-01,2.391533504414285
28151_2023-02-01,1.4084842203323549
28153_2023-02-01,0.793803098726162
28155_2023-02-01,0.7584265023504245
28157_2023-02-01,1.1153140598632112
28159_2023-02-01,1.4059832270453925
28161_2023-02-01,1.577281574536092
28163_2023-02-01,1.1174524255697045
29001_2023-02-01,2.5721193859249154
29003_2023-02-01,1.6780428414783557
29005_2023-02-01,5.600163903324303
29007_2023-02-01,1.5568364290318675
29009_2023-02-01,1.4379438005373384
29011_2023-02-01,1.7197854558235064
29013_2023-02-01,2.2703310595465798
29015_2023-02-01,2.026750840937103
29017_2023-02-01,1.6780428414783557
29019_2023-02-01,6.461392616899815
29021_2023-02-01,3.4135795548421117
29023_2023-02-01,2.074148529057214
29025_2023-02-01,3.797532199946156
29027_2023-02-01,2.2905374552480176
29029_2023-02-01,7.396668371548927
29031_2023-02-01,4.9300279085638765
29033_2023-02-01,1.0098992782019225
29035_2023-02-01,0.8274938253850794
29037_2023-02-01,4.4127003552534205
29039_2023-02-01,2.941491548824284
29041_2023-02-01,1.1628943041108057
29043_2023-02-01,6.107602161940486
29045_2023-02-01,0.5939606276278948
29047_2023-02-01,5.970487434076006
29049_2023-02-01,3.6153929331225507
29051_2023-02-01,4.5387489404101835
29053_2023-02-01,1.6102563781846988
29055_2023-02-01,3.2456015740109865
29057_2023-02-01,2.391533504414285
29059_2023-02-01,3.8718114435606474
29061_2023-02-01,2.1466649675492895
29063_2023-02-01,10.357389675932613
29065_2023-02-01,1.3225937076553778
29067_2023-02-01,0.24153717355016213
29069_2023-02-01,1.0948192595964101
29071_2023-02-01,4.036310904178313
29073_2023-02-01,3.0131084540244237
29075_2023-02-01,1.3849444846661274
29077_2023-02-01,6.461392616899815
29079_2023-02-01,1.0098992782019225
29081_2023-02-01,0.8655773343806645
29083_2023-02-01,2.758491883547979
29085_2023-02-01,1.3934396124093587
29087_2023-02-01,1.8481333961617892
29089_2023-02-01,1.7388385244652151
29091_2023-02-01,3.337015380424933
29093_2023-02-01,1.8306403705587915
29095_2023-02-01,7.728195880569992
29097_2023-02-01,4.5387489404101835
29099_2023-02-01,3.205322687069266
29101_2023-02-01,2.2350750111756836
29103_2023-02-01,2.6342763750648475
29105_2023-02-01,3.3630077154667766
29107_2023-02-01,2.5733108993524523
29109_2023-02-01,2.0245767167155506
29111_2023-02-01,1.395577978115852
29113_2023-02-01,2.9788783600329296
29115_2023-02-01,3.230407478142342
29117_2023-02-01,1.9683906525809154
29119_2023-02-01,1.7062863558088517
29121_2023-02-01,2.026750840937103
29123_2023-02-01,1.9140587346469093
29125_2023-02-01,1.5265765220873104
29127_2023-02-01,2.631628707283022
29129_2023-02-01,1.038683115992362
29131_2023-02-01,2.391533504414285
29133_2023-02-01,1.52107353652653
29135_2023-02-01,1.4084842203323549
29137_2023-02-01,2.026750840937103
29139_2023-02-01,2.391533504414285
29141_2023-02-01,3.230407478142342
29143_2023-02-01,1.4084842203323549
29145_2023-02-01,1.809387929961893
29147_2023-02-01,2.09414278256001
29149_2023-02-01,2.1812005238582834
29151_2023-02-01,1.886893916483107
29153_2023-02-01,2.5733108993524523
29155_2023-02-01,0.9309302014029857
29157_2023-02-01,2.112948779532878
29159_2023-02-01,2.2571964192017493
29161_2023-02-01,7.720560178564985
29163_2023-02-01,0.8686684698101584
29165_2023-02-01,7.39784609283247
29167_2023-02-01,2.742864769686878
29169_2023-02-01,1.0098992782019225
29171_2023-02-01,0.8739012730264937
29173_2023-02-01,1.1911228111133745
29175_2023-02-01,2.5721193859249154
29177_2023-02-01,1.8619750049734036
29179_2023-02-01,1.52107353652653
29181_2023-02-01,0.8844660042782178
29183_2023-02-01,7.396668371548927
29185_2023-02-01,1.0260995006038047
29186_2023-02-01,1.6838966694188438
29187_2023-02-01,1.588813146405776
29189_2023-02-01,8.631987564199187
29195_2023-02-01,1.4069485638021983
29197_2023-02-01,1.225753390588482
29199_2023-02-01,1.6675615578021898
29201_2023-02-01,2.7026848844493565
29203_2023-02-01,2.1081132940322918
29205_2023-02-01,2.392725017841822
29207_2023-02-01,1.9695821660084525
29209_2023-02-01,5.469505827382478
29211_2023-02-01,0.5084905811883584
29213_2023-02-01,7.494419411791565
29215_2023-02-01,1.2714324815962377
29217_2023-02-01,1.6838966694188438
29219_2023-02-01,2.902310276627671
29221_2023-02-01,1.5478612843037591
29223_2023-02-01,1.2191612581814897
29225_2023-02-01,2.8222661505195226
29227_2023-02-01,1.3849444846661274
29229_2023-02-01,4.5387489404101835
29510_2023-02-01,6.27992525674229
30001_2023-02-01,4.135801957790932
30003_2023-02-01,1.0987698756455695
